 81.18	 30.37	普兰	西藏
106.71	 26.57	贵阳	贵州
104.82	 26.58	六盘水	贵州
104.82	 26.58	水城	贵州
104.64	 25.81	盘县	贵州
105.47	 26.21	六枝	贵州
106.90	 27.70	遵义	贵州
107.19	 27.95	绥阳	贵州
107.60	 28.89	道真	贵州
107.72	 27.97	凤冈	贵州
107.88	 27.22	余庆	贵州
105.69	 28.57	赤水	贵州
106.80	 28.16	桐梓	贵州
107.43	 28.56	正安	贵州
107.87	 28.54	务川	贵州
107.50	 27.76	湄潭	贵州
106.41	 27.81	仁怀	贵州
106.20	 28.33	习水	贵州
109.21	 27.73	铜仁	贵州
108.91	 27.24	玉屏	贵州
108.23	 27.94	思南	贵州
108.13	 28.27	德江	贵州
109.20	 27.52	万山	贵州
108.82	 27.68	江口	贵州
108.24	 27.52	师阡	贵州
108.41	 28.02	印江	贵州
108.48	 28.57	沿河	贵州
109.18	 28.17	松桃	贵州
105.29	 27.32	毕节	贵州
106.04	 27.03	黔西	贵州
105.76	 26.66	织金	贵州
104.71	 27.13	赫章	贵州
105.61	 27.16	大方	贵州
106.22	 27.46	金沙	贵州
105.38	 26.77	钠雍	贵州
104.28	 26.87	威宁	贵州
105.92	 26.25	安顺	贵州
106.73	 27.10	息烽	贵州
106.46	 26.56	清镇	贵州
105.75	 26.32	普定	贵州
106.95	 27.06	开阳	贵州
106.59	 26.84	修文	贵州
106.26	 26.42	平坝	贵州
105.75	 26.08	镇宁	贵州
106.06	 25.75	紫云	贵州
105.62	 25.94	关岭	贵州
104.91	 25.10	兴义	贵州
104.96	 25.79	普安	贵州
105.63	 25.39	贞丰	贵州
106.09	 25.17	望谟	贵州
105.79	 25.00	册亭	贵州
105.49	 25.11	安龙	贵州
105.18	 25.44	兴仁	贵州
105.21	 25.83	晴龙	贵州
107.97	 26.59	凯里	贵州
108.11	 27.03	施秉	贵州
108.41	 27.06	镇远	贵州
109.20	 26.89	天柱	贵州
108.58	 26.64	剑河	贵州
109.14	 26.24	黎平	贵州
108.90	 25.76	从江	贵州
107.58	 26.49	麻江	贵州
107.89	 26.89	黄平	贵州
108.68	 26.98	三穗	贵州
108.72	 27.21	岑巩	贵州
109.18	 26.70	锦屏	贵州
108.32	 26.68	台江	贵州
108.50	 25.94	榕江	贵州
108.07	 26.38	雷山	贵州
107.79	 26.21	丹寨	贵州
107.53	 26.72	都匀	贵州
107.22	 26.58	贵定	贵州
107.48	 27.08	瓮安	贵州
107.55	 25.83	平塘	贵州
106.45	 26.03	长顺	贵州
106.66	 26.14	惠水	贵州
107.88	 25.42	荔波	贵州
107.51	 26.70	福泉	贵州
107.54	 25.84	独山	贵州
106.74	 25.43	罗甸	贵州
106.98	 26.46	龙里	贵州
107.86	 26.00	三都	贵州
123.38	 41.80	沈阳	辽宁
122.83	 42.00	新民	辽宁
122.70	 41.52	辽中	辽宁
121.62	 38.92	大连	辽宁
121.70	 39.13	金县	辽宁
121.97	 39.63	复县	辽宁
121.95	 39.55	新金	辽宁
122.97	 39.70	庄河	辽宁
122.58	 39.28	长海	辽宁
122.85	 41.12	鞍山	辽宁
122.75	 40.85	海城	辽宁
122.40	 41.40	台安	辽宁
123.97	 41.97	抚顺	辽宁
125.02	 41.72	新宾	辽宁
124.90	 42.13	清原	辽宁
123.73	 41.30	本溪	辽宁
125.33	 41.28	垣仁	辽宁
121.15	 41.13	锦州	辽宁
121.35	 41.17	锦县	辽宁
121.22	 41.55	义县	辽宁
122.12	 41.70	黑山	辽宁
121.80	 41.60	北镇	辽宁
120.83	 40.77	锦西	辽宁
120.68	 40.63	兴城	辽宁
120.32	 40.35	绥中	辽宁
124.37	 40.13	丹东	辽宁
124.13	 39.97	东沟	辽宁
123.25	 40.30	岫岩	辽宁
124.05	 40.47	凤城	辽宁
124.77	 40.75	宽甸	辽宁
121.65	 42.00	阜新	辽宁
122.52	 42.42	彰武	辽宁
122.18	 40.65	营口	辽宁
122.37	 40.42	盖县	辽宁
122.03	 41.02	盘山	辽宁
122.06	 41.00	大洼	辽宁
123.17	 41.28	辽阳	辽宁
123.34	 41.43	灯塔	辽宁
123.85	 42.32	铁岭	辽宁
124.03	 42.53	开原	辽宁
124.13	 42.80	昌图	辽宁
123.50	 42.48	铁法	辽宁
123.33	 42.75	康平	辽宁
123.37	 42.52	法库	辽宁
124.70	 42.77	西丰	辽宁
120.42	 41.58	朝阳	辽宁
119.78	 40.82	建昌	辽宁
120.75	 41.82	北票	辽宁
119.37	 41.27	凌源	辽宁
119.63	 41.38	建平	辽宁
106.54	 29.59	重庆	重庆
106.56	 29.41	綦江	重庆
106.64	 29.01	长寿	重庆
107.04	 29.86	南桐	重庆
106.28	 29.26	合川	重庆
106.22	 30.03	潼南	重庆
105.80	 30.16	铜梁	重庆
106.03	 29.86	壁山	重庆
106.21	 29.62	荣昌	重庆
105.59	 29.40	大足	重庆
105.71	 29.75	永川	重庆
105.91	 29.38	万盛	重庆
108.95	 34.27	西安	陕西
108.97	 34.18	长安	陕西
109.11	 35.09	铜川	陕西
108.98	 34.91	耀县	陕西
107.15	 34.38	宝鸡	陕西
107.39	 34.53	凤翔	陕西
107.13	 34.65	千阳	陕西
106.86	 34.91	陇县	陕西
107.80	 34.69	麟游	陕西
107.63	 34.46	岐山	陕西
107.87	 34.38	浮风	陕西
108.22	 34.28	武功	陕西
107.76	 34.29	眉县	陕西
107.30	 34.09	太白	陕西
106.51	 33.93	凤县	陕西
109.77	 38.30	榆林	陕西
110.51	 38.83	神木	陕西
111.07	 39.05	府谷	陕西
110.48	 38.04	佳县	陕西
110.23	 37.78	米脂	陕西
110.73	 37.49	吴堡	陕西
110.24	 37.49	绥德	陕西
110.15	 37.11	清涧	陕西
110.05	 37.45	子洲	陕西
109.32	 37.97	横山	陕西
108.79	 37.61	靖边	陕西
107.59	 37.60	定边	陕西
109.47	 36.60	延安	陕西
109.34	 36.88	安寨	陕西
109.65	 37.16	子长	陕西
110.18	 36.87	延川	陕西
110.02	 36.59	延长	陕西
110.15	 36.04	宜川	陕西
109.86	 35.60	黄龙	陕西
109.42	 35.76	洛川	陕西
109.11	 35.43	宜君	陕西
109.27	 35.60	黄陵	陕西
109.37	 36.00	富县	陕西
109.37	 36.29	甘泉	陕西
108.78	 36.84	志丹	陕西
108.22	 36.93	吴旗	陕西
108.72	 34.36	咸阳	陕西
108.43	 34.50	礼泉	陕西
108.14	 34.71	永寿	陕西
108.09	 35.04	彬县	陕西
107.80	 35.22	长武	陕西
108.33	 35.13	旬邑	陕西
108.57	 34.81	淳化	陕西
108.84	 34.53	泾阳	陕西
108.94	 34.62	三原	陕西
109.10	 34.55	高陵	陕西
108.61	 34.12	户县	陕西
108.22	 34.18	周至	陕西
108.49	 34.32	兴平	陕西
108.25	 34.54	乾县	陕西
109.50	 34.52	渭南	陕西
109.59	 34.97	蒲城	陕西
109.60	 35.18	白水	陕西
109.93	 35.20	成城	陕西
110.45	 35.47	韩城	陕西
110.15	 35.24	合阳	陕西
109.96	 34.82	人荔	陕西
110.25	 34.56	潼关	陕西
110.09	 34.58	华阴	陕西
109.77	 34.53	华县	陕西
109.32	 34.17	蓝田	陕西
109.22	 34.38	临潼	陕西
109.17	 34.76	富平	陕西
109.96	 33.88	商县	陕西
110.15	 34.11	洛南	陕西
110.35	 33.71	丹凤	陕西
110.88	 33.54	商南	陕西
109.91	 33.55	山阳	陕西
109.16	 33.45	镇安	陕西
109.14	 33.69	柞水	陕西
109.02	 32.70	安康	陕西
109.35	 32.83	旬阳	陕西
110.06	 32.83	白河	陕西
109.37	 32.41	平利	陕西
109.51	 31.91	镇坪	陕西
108.89	 32.30	岚皋	陕西
108.55	 32.56	紫阳	陕西
108.53	 32.90	汉阴	陕西
108.26	 33.05	石泉	陕西
108.33	 33.34	宁陕	陕西
108.04	 33.07	汉中	陕西
106.95	 33.65	留坝	陕西
107.32	 33.16	城固	陕西
107.56	 33.23	洋县	陕西
108.00	 33.55	佛坪	陕西
107.77	 33.00	西乡	陕西
107.91	 32.56	镇巴	陕西
106.93	 33.00	南郑	陕西
106.25	 32.82	宁强	陕西
106.68	 33.16	勉县	陕西
106.16	 33.34	略阳	陕西
101.74	 36.56	西宁	青海
101.67	 36.92	大通	青海
102.09	 36.47	平安	青海
101.57	 36.49	湟中	青海
102.38	 36.49	乐都	青海
102.80	 36.30	民和	青海
101.28	 36.72	湟源	青海
101.95	 36.84	互助	青海
102.30	 36.11	化隆	青海
102.46	 35.84	循化	青海
101.62	 37.37	门源	青海
100.99	 36.89	海晏	青海
100.17	 37.32	刚察	青海
100.22	 38.20	祁连	青海
102.00	 35.54	同仁	青海
102.00	 35.92	尖扎	青海
101.50	 35.03	泽库	青海
101.62	 34.75	河南	青海
100.61	 36.27	共和	青海
101.47	 36.02	贵德	青海
100.75	 35.57	贵南	青海
100.63	 35.24	同德	青海
 99.99	 35.60	兴海	青海
100.26	 34.49	玛沁	青海
 99.89	 33.95	甘德	青海
101.47	 33.46	久治	青海
100.73	 32.92	班玛	青海
 99.68	 33.74	达日	青海
 98.26	 34.92	玛多	青海
 96.97	 33.03	玉树	青海
 97.12	 33.35	称多	青海
 96.47	 32.23	囊谦	青海
 95.30	 32.92	杂多	青海
 95.60	 33.86	治多	青海
 95.50	 34.52	曲麻菜	青海
 94.90	 36.41	格尔木	青海
 98.46	 36.90	乌兰	青海
 98.13	 36.30	都兰	青海
 99.03	 37.28	天峻	青海
126.63	 45.75	哈尔滨	黑龙江
123.97	 47.33	齐齐哈尔	黑龙江
130.30	 47.33	鹤岗	黑龙江
131.17	 46.65	双鸭山	黑龙江
130.97	 45.30	鸡四	黑龙江
125.03	 46.58	大庆	黑龙江
128.92	 47.73	伊春	黑龙江
130.00	 48.93	嘉荫	黑龙江
128.08	 47.98	铁力	黑龙江
127.00	 46.63	绥化	黑龙江
127.12	 47.22	绥棱	黑龙江
126.97	 47.47	海伦	黑龙江
127.50	 46.87	庆安	黑龙江
126.30	 46.28	兰西	黑龙江
125.98	 46.07	肇东	黑龙江
125.25	 45.72	肇州	黑龙江
125.07	 45.53	肇源	黑龙江
125.33	 46.42	安达	黑龙江
125.88	 47.18	明水	黑龙江
126.13	 46.68	青岗	黑龙江
126.50	 46.83	望奎	黑龙江
127.53	 50.22	黑河	黑龙江
127.53	 50.22	爱辉	黑龙江
126.17	 48.50	德都	黑龙江
126.80	 49.76	通北	黑龙江
126.50	 48.22	北安	黑龙江
127.50	 49.22	孙吴	黑龙江
128.42	 49.57	逊克	黑龙江
125.20	 49.17	嫩江	黑龙江
130.35	 46.83	佳木斯	黑龙江
130.68	 47.02	桦川	黑龙江
130.83	 47.58	萝北	黑龙江
131.83	 47.30	绥滨	黑龙江
132.02	 47.23	富锦	黑龙江
132.50	 47.67	同江	黑龙江
134.15	 48.33	抚远	黑龙江
134.00	 46.78	饶河	黑龙江
130.83	 45.82	七台河	黑龙江
132.17	 46.33	宝清	黑龙江
131.13	 46.70	集贤	黑龙江
130.53	 45.75	勃利	黑龙江
130.53	 46.25	桦南	黑龙江
129.55	 46.33	依兰	黑龙江
129.92	 46.73	汤源	黑龙江
129.58	 44.60	牡丹江	黑龙江
130.23	 45.30	林口	黑龙江
131.04	 45.27	鸡东	黑龙江
131.85	 45.53	密山	黑龙江
133.97	 45.75	虎林	黑龙江
131.17	 44.38	绥芬河	黑龙江
131.12	 44.07	东宁	黑龙江
130.50	 44.90	穆棱	黑龙江
129.47	 44.35	宁安	黑龙江
129.35	 44.57	海林	黑龙江
126.95	 45.52	阿城	黑龙江
126.58	 46.00	呼兰	黑龙江
127.38	 46.08	巴彦	黑龙江
127.48	 45.75	宾县	黑龙江
128.03	 45.95	木兰	黑龙江
128.70	 45.98	通河	黑龙江
128.80	 45.83	方正	黑龙江
128.35	 45.47	延寿	黑龙江
127.95	 45.22	尚志	黑龙江
127.17	 44.93	五常	黑龙江
126.32	 45.53	双城	黑龙江
124.40	 47.80	富裕	黑龙江
124.85	 48.48	讷河	黑龙江
125.87	 48.03	克山	黑龙江
126.22	 48.03	克东	黑龙江
126.07	 47.62	拜泉	黑龙江
125.30	 47.92	依安	黑龙江
124.87	 47.18	林甸	黑龙江
123.45	 46.40	泰来	黑龙江
123.18	 47.35	龙江	黑龙江
123.48	 47.90	甘南	黑龙江
124.44	 46.86	杜尔伯特	黑龙江
124.07	 50.42	加格达奇	黑龙江
126.60	 51.72	呼玛	黑龙江
124.70	 52.32	塔河	黑龙江
122.37	 53.48	漠河	黑龙江
